index,comment_id,annotator_id,p_yes,p_no,pred_yes,saw_yes,saw_no
93039,20001,6012,0.9999998437604258,1.5623957423545125e-07,1,1,1
93040,20047,10948,0.9999998975354824,1.0246451760561402e-07,1,1,1
93041,20023,8779,0.9999999611088626,3.88911373910011e-08,1,1,1
93042,20012,1301,0.9999999109772938,8.902270621276924e-08,1,1,1
93043,20012,3705,0.9999999109772938,8.902270621276924e-08,1,1,1
93044,20023,7790,0.9999999611088626,3.88911373910011e-08,1,1,1
93045,20002,2953,0.9999997081060866,2.9189391335962595e-07,1,1,1
93046,20034,10402,0.9999999468421249,5.315787506612373e-08,1,1,1
93047,20023,9921,0.9999999611088626,3.88911373910011e-08,1,1,1
93048,20023,4911,0.9999999611088626,3.88911373910011e-08,1,1,1
93049,20047,2572,0.9999998975354824,1.0246451760561402e-07,1,1,1
93050,20068,7069,0.999999903743516,9.625648396183842e-08,1,1,1
93051,20001,8054,0.9999998437604258,1.5623957423545125e-07,1,1,1
93052,20001,1422,0.9999998437604258,1.5623957423545125e-07,1,1,1
93053,20023,5820,0.9999999611088626,3.88911373910011e-08,1,1,1
93054,20023,2805,0.9999999611088626,3.88911373910011e-08,1,1,1
93055,20047,3793,0.9999998975354824,1.0246451760561402e-07,1,1,1
93056,20070,49,0.9999997503299244,2.496700756407006e-07,1,1,1
93057,20057,10982,0.9999999238548523,7.614514768671223e-08,1,1,1
93058,20012,10609,0.9999999109772938,8.902270621276924e-08,1,1,1
93059,20045,6820,0.9999996692408369,3.3075916295756705e-07,1,1,1
93060,20001,10846,0.9999998437604258,1.5623957423545125e-07,1,1,1
93061,20034,1593,0.9999999468421249,5.315787506612373e-08,1,1,1
93062,20068,1707,0.999999903743516,9.625648396183842e-08,1,1,1
93063,20070,8291,0.9999997503299244,2.496700756407006e-07,1,1,1
93064,20023,7250,0.9999999611088626,3.88911373910011e-08,1,1,1
93065,20002,5350,0.9999997081060866,2.9189391335962595e-07,1,1,1
93066,20012,3845,0.9999999109772938,8.902270621276924e-08,1,1,1
93067,20001,3358,0.9999998437604258,1.5623957423545125e-07,1,1,1
93068,20012,729,0.9999999109772938,8.902270621276924e-08,1,1,1
93069,20045,10909,0.9999996692408369,3.3075916295756705e-07,1,1,1
93070,20068,10209,0.999999903743516,9.625648396183842e-08,1,1,1
93071,20012,7370,0.9999999109772938,8.902270621276924e-08,1,1,1
93072,20057,8781,0.9999999238548523,7.614514768671223e-08,1,1,1
93073,20045,10794,0.9999996692408369,3.3075916295756705e-07,1,1,1
93074,20001,1588,0.9999998437604258,1.5623957423545125e-07,1,1,1
93075,20034,785,0.9999999468421249,5.315787506612373e-08,1,1,1
93076,20012,1139,0.9999999109772938,8.902270621276924e-08,1,1,1
93077,20070,10924,0.9999997503299244,2.496700756407006e-07,1,1,1
93078,20012,5932,0.9999999109772938,8.902270621276924e-08,1,1,1
93079,20002,1977,0.9999997081060866,2.9189391335962595e-07,1,1,1
93080,20057,7905,0.9999999238548523,7.614514768671223e-08,1,1,1
93081,20068,3517,0.999999903743516,9.625648396183842e-08,1,1,1
93082,20002,1385,0.9999997081060866,2.9189391335962595e-07,1,1,1
93083,20047,6708,0.9999998975354824,1.0246451760561402e-07,1,1,1
93084,20002,7038,0.9999997081060866,2.9189391335962595e-07,1,1,1
93085,20001,673,0.9999998437604258,1.5623957423545125e-07,1,1,1
93086,20068,9581,0.999999903743516,9.625648396183842e-08,1,1,1
93087,20012,2236,0.9999999109772938,8.902270621276924e-08,1,1,1
93088,20023,1859,0.9999999611088626,3.88911373910011e-08,1,1,1
93089,20045,1319,0.9999996692408369,3.3075916295756705e-07,1,1,1
93090,20045,5666,0.9999996692408369,3.3075916295756705e-07,1,1,1
93091,20070,4361,0.9999997503299244,2.496700756407006e-07,1,1,1
93092,20023,3190,0.9999999611088626,3.88911373910011e-08,1,1,1
93093,20034,5525,0.9999999468421249,5.315787506612373e-08,1,1,1
93094,20034,2174,0.9999999468421249,5.315787506612373e-08,1,1,1
93095,20023,5770,0.9999999611088626,3.88911373910011e-08,1,1,1
93096,20068,3617,0.999999903743516,9.625648396183842e-08,1,1,1
93097,20070,110,0.9999997503299244,2.496700756407006e-07,1,1,1
93098,20002,7318,0.9999997081060866,2.9189391335962595e-07,1,1,1
93099,20034,1922,0.9999999468421249,5.315787506612373e-08,1,1,1
93100,20023,5102,0.9999999611088626,3.88911373910011e-08,1,1,1
93101,20045,7080,0.9999996692408369,3.3075916295756705e-07,1,1,1
93102,20012,10549,0.9999999109772938,8.902270621276924e-08,1,1,1
93103,20012,6592,0.9999999109772938,8.902270621276924e-08,1,1,1
93104,20012,10552,0.9999999109772938,8.902270621276924e-08,1,1,1
93105,20047,9898,0.9999998975354824,1.0246451760561402e-07,1,1,1
93106,20001,9476,0.9999998437604258,1.5623957423545125e-07,1,1,1
93107,20057,8893,0.9999999238548523,7.614514768671223e-08,1,1,1
93108,20057,6650,0.9999999238548523,7.614514768671223e-08,1,1,1
93109,20070,616,0.9999997503299244,2.496700756407006e-07,1,1,1
93110,20034,3411,0.9999999468421249,5.315787506612373e-08,1,1,1
93111,20023,4376,0.9999999611088626,3.88911373910011e-08,1,1,1
93112,20047,4967,0.9999998975354824,1.0246451760561402e-07,1,1,1
93113,20068,2408,0.999999903743516,9.625648396183842e-08,1,1,1
93114,20047,4238,0.9999998975354824,1.0246451760561402e-07,1,1,1
93115,20023,7208,0.9999999611088626,3.88911373910011e-08,1,1,1
93116,20002,6343,0.9999997081060866,2.9189391335962595e-07,1,1,1
93117,20057,1208,0.9999999238548523,7.614514768671223e-08,1,1,1
93118,20068,908,0.999999903743516,9.625648396183842e-08,1,1,1
93119,20023,8508,0.9999999611088626,3.88911373910011e-08,1,1,1
93120,20001,8526,0.9999998437604258,1.5623957423545125e-07,1,1,1
93121,20001,8814,0.9999998437604258,1.5623957423545125e-07,1,1,1
93122,20045,8820,0.9999996692408369,3.3075916295756705e-07,1,1,1
93123,20001,2208,0.9999998437604258,1.5623957423545125e-07,1,1,1
93124,20001,5722,0.9999998437604258,1.5623957423545125e-07,1,1,1
93125,20002,5876,0.9999997081060866,2.9189391335962595e-07,1,1,1
93126,20002,1220,0.9999997081060866,2.9189391335962595e-07,1,1,1
93127,20047,6180,0.9999998975354824,1.0246451760561402e-07,1,1,1
93128,20002,10316,0.9999997081060866,2.9189391335962595e-07,1,1,1
93129,20002,5429,0.9999997081060866,2.9189391335962595e-07,1,1,1
93130,20047,4849,0.9999998975354824,1.0246451760561402e-07,1,1,1
93131,20034,2872,0.9999999468421249,5.315787506612373e-08,1,1,1
93132,20057,3595,0.9999999238548523,7.614514768671223e-08,1,1,1
93133,20057,153,0.9999999238548523,7.614514768671223e-08,1,1,1
93134,20001,3333,0.9999998437604258,1.5623957423545125e-07,1,1,1
93135,20034,2121,0.9999999468421249,5.315787506612373e-08,1,1,1
93136,20002,7991,0.9999997081060866,2.9189391335962595e-07,1,1,1
93137,20012,9457,0.9999999109772938,8.902270621276924e-08,1,1,1
93138,20012,1928,0.9999999109772938,8.902270621276924e-08,1,1,1
93139,20023,5462,0.9999999611088626,3.88911373910011e-08,1,1,1
93140,20023,1367,0.9999999611088626,3.88911373910011e-08,1,1,1
93141,20002,2555,0.9999997081060866,2.9189391335962595e-07,1,1,1
93142,20057,1366,0.9999999238548523,7.614514768671223e-08,1,1,1
93143,20068,9050,0.999999903743516,9.625648396183842e-08,1,1,1
93144,20045,7896,0.9999996692408369,3.3075916295756705e-07,1,1,1
93145,20045,4930,0.9999996692408369,3.3075916295756705e-07,1,1,1
93146,20047,10547,0.9999998975354824,1.0246451760561402e-07,1,1,1
93147,20047,8815,0.9999998975354824,1.0246451760561402e-07,1,1,1
93148,20047,8173,0.9999998975354824,1.0246451760561402e-07,1,1,1
93149,20068,11113,0.999999903743516,9.625648396183842e-08,1,1,1
93150,20001,6725,0.9999998437604258,1.5623957423545125e-07,1,1,1
93151,20023,9485,0.9999999611088626,3.88911373910011e-08,1,1,1
93152,20001,6674,0.9999998437604258,1.5623957423545125e-07,1,1,1
93153,20068,9467,0.999999903743516,9.625648396183842e-08,1,1,1
93154,20034,9830,0.9999999468421249,5.315787506612373e-08,1,1,1
93155,20012,5066,0.9999999109772938,8.902270621276924e-08,1,1,1
93156,20001,9310,0.9999998437604258,1.5623957423545125e-07,1,1,1
93157,20002,7599,0.9999997081060866,2.9189391335962595e-07,1,1,1
93158,20047,4697,0.9999998975354824,1.0246451760561402e-07,1,1,1
93159,20068,8245,0.999999903743516,9.625648396183842e-08,1,1,1
93160,20023,3215,0.9999999611088626,3.88911373910011e-08,1,1,1
93161,20045,1387,0.9999996692408369,3.3075916295756705e-07,1,1,1
93162,20001,5034,0.9999998437604258,1.5623957423545125e-07,1,1,1
93163,20034,375,0.9999999468421249,5.315787506612373e-08,1,1,1
93164,20057,790,0.9999999238548523,7.614514768671223e-08,1,1,1
93165,20057,1479,0.9999999238548523,7.614514768671223e-08,1,1,1
93166,20012,9279,0.9999999109772938,8.902270621276924e-08,1,1,1
93167,20057,5264,0.9999999238548523,7.614514768671223e-08,1,1,1
93168,20045,5983,0.9999996692408369,3.3075916295756705e-07,1,1,1
93169,20001,379,0.9999998437604258,1.5623957423545125e-07,1,1,1
93170,20001,10964,0.9999998437604258,1.5623957423545125e-07,1,1,1
93171,20070,10038,0.9999997503299244,2.496700756407006e-07,1,1,1
93172,20001,6523,0.9999998437604258,1.5623957423545125e-07,1,1,1
93173,20023,8850,0.9999999611088626,3.88911373910011e-08,1,1,1
93174,20012,5940,0.9999999109772938,8.902270621276924e-08,1,1,1
93175,20023,11132,0.9999999611088626,3.88911373910011e-08,1,1,1
93176,20012,8081,0.9999999109772938,8.902270621276924e-08,1,1,1
93177,20002,2414,0.9999997081060866,2.9189391335962595e-07,1,1,1
93178,20045,4126,0.9999996640321399,3.359678601182435e-07,1,1,1
93179,20047,533,0.9999998975354824,1.0246451760561402e-07,1,1,1
93180,20068,7567,0.999999903743516,9.625648396183842e-08,1,1,1
93181,20057,141,0.9999999261975921,7.380240795497087e-08,1,1,1
93182,20070,84,0.9999997503299244,2.496700756407006e-07,1,1,1
93183,20034,1371,0.9999999460050102,5.3994989746552494e-08,1,1,1
93184,20045,4607,0.9999996640321399,3.359678601182435e-07,1,1,1
93185,20047,1513,0.9999998975354824,1.0246451760561402e-07,1,1,1
93186,20034,11117,0.9999999460050102,5.3994989746552494e-08,1,1,1
93187,20001,5415,0.9999998437604258,1.5623957423545125e-07,1,1,1
93188,20068,8326,0.999999903743516,9.625648396183842e-08,1,1,1
93189,20068,10108,0.999999903743516,9.625648396183842e-08,1,1,1
93190,20057,3822,0.9999999261975921,7.380240795497087e-08,1,1,1
93191,20047,6904,0.9999998975354824,1.0246451760561402e-07,1,1,1
93192,20002,5632,0.9999997081060866,2.9189391335962595e-07,1,1,1
93193,20034,481,0.9999999460050102,5.3994989746552494e-08,1,1,1
93194,20045,266,0.9999996640321399,3.359678601182435e-07,1,1,1
93195,20002,411,0.9999997081060866,2.9189391335962595e-07,1,1,1
93196,20045,2517,0.9999996640321399,3.359678601182435e-07,1,1,1
93197,20023,5068,0.9999999611088626,3.88911373910011e-08,1,1,1
93198,20002,8254,0.9999997081060866,2.9189391335962595e-07,1,1,1
93199,20002,7903,0.9999997081060866,2.9189391335962595e-07,1,1,1
93200,20068,1470,0.999999903743516,9.625648396183842e-08,1,1,1
93201,20045,9688,0.9999996640321399,3.359678601182435e-07,1,1,1
93202,20068,424,0.999999903743516,9.625648396183842e-08,1,1,1
93203,20047,3984,0.9999998975354824,1.0246451760561402e-07,1,1,1
93204,20002,7223,0.9999997081060866,2.9189391335962595e-07,1,1,1
93205,20057,7167,0.9999999261975921,7.380240795497087e-08,1,1,1
93206,20001,1665,0.9999998437604258,1.5623957423545125e-07,1,1,1
93207,20001,3444,0.9999998437604258,1.5623957423545125e-07,1,1,1
93208,20012,6241,0.9999999109772938,8.902270621276924e-08,1,1,1
93209,20012,343,0.9999999109772938,8.902270621276924e-08,1,1,1
93210,20068,7744,0.999999903743516,9.625648396183842e-08,1,1,1
93211,20001,6103,0.9999998437604258,1.5623957423545125e-07,1,1,1
93212,20023,1097,0.9999999611088626,3.88911373910011e-08,1,1,1
93213,20001,1969,0.9999998437604258,1.5623957423545125e-07,1,1,1
93214,20070,8786,0.9999997503299244,2.496700756407006e-07,1,1,1
93215,20070,6126,0.9999997503299244,2.496700756407006e-07,1,1,1
93216,20057,7596,0.9999999261975921,7.380240795497087e-08,1,1,1
93217,20045,1941,0.9999996640321399,3.359678601182435e-07,1,1,1
93218,20047,10151,0.9999998975354824,1.0246451760561402e-07,1,1,1
93219,20034,7192,0.9999999460050102,5.3994989746552494e-08,1,1,1
93220,20057,8027,0.9999999261975921,7.380240795497087e-08,1,1,1
93221,20057,4933,0.9999999261975921,7.380240795497087e-08,1,1,1
93222,20012,5606,0.9999999109772938,8.902270621276924e-08,1,1,1
93223,20034,699,0.9999999460050102,5.3994989746552494e-08,1,1,1
93224,20001,1561,0.9999998437604258,1.5623957423545125e-07,1,1,1
93225,20070,10358,0.9999997503299244,2.496700756407006e-07,1,1,1
93226,20045,2403,0.9999996640321399,3.359678601182435e-07,1,1,1
93227,20001,10184,0.9999998437604258,1.5623957423545125e-07,1,1,1
93228,20045,1137,0.9999996640321399,3.359678601182435e-07,1,1,1
93229,20070,2197,0.9999997503299244,2.496700756407006e-07,1,1,1
93230,20002,7708,0.9999997081060866,2.9189391335962595e-07,1,1,1
93231,20034,8517,0.9999999460050102,5.3994989746552494e-08,1,1,1
93232,20012,9797,0.9999999109772938,8.902270621276924e-08,1,1,1
93233,20070,5513,0.9999997503299244,2.496700756407006e-07,1,1,1
93234,20001,2798,0.9999998437604258,1.5623957423545125e-07,1,1,1
93235,20001,7607,0.9999998437604258,1.5623957423545125e-07,1,1,1
93236,20068,6826,0.999999903743516,9.625648396183842e-08,1,1,1
93237,20002,2932,0.9999997081060866,2.9189391335962595e-07,1,1,1
93238,20012,3611,0.9999999109772938,8.902270621276924e-08,1,1,1
93239,20034,2906,0.9999999460050102,5.3994989746552494e-08,1,1,1
93240,20068,862,0.999999903743516,9.625648396183842e-08,1,1,1
93241,20047,10231,0.9999998975354824,1.0246451760561402e-07,1,1,1
93242,20023,619,0.9999999611088626,3.88911373910011e-08,1,1,1
93243,20012,7288,0.9999999109772938,8.902270621276924e-08,1,1,1
93244,20070,6591,0.9999997503299244,2.496700756407006e-07,1,1,1
93245,20012,4586,0.9999999109772938,8.902270621276924e-08,1,1,1
93246,20012,7349,0.9999999109772938,8.902270621276924e-08,1,1,1
93247,20070,857,0.9999997503299244,2.496700756407006e-07,1,1,1
93248,20034,3104,0.9999999468421249,5.315787506612373e-08,1,1,1
93249,20001,435,0.9999998437604258,1.5623957423545125e-07,1,1,1
93250,20045,7949,0.9999996692408369,3.3075916295756705e-07,1,1,1
93251,20057,9564,0.9999999238548523,7.614514768671223e-08,1,1,1
93252,20023,8550,0.9999999611088626,3.88911373910011e-08,1,1,1
93253,20023,7651,0.9999999611088626,3.88911373910011e-08,1,1,1
93254,20047,6834,0.9999998975354824,1.0246451760561402e-07,1,1,1
93255,20047,791,0.9999998975354824,1.0246451760561402e-07,1,1,1
93256,20001,10516,0.9999998437604258,1.5623957423545125e-07,1,1,1
93257,20045,10482,0.9999996692408369,3.3075916295756705e-07,1,1,1
93258,20001,9015,0.9999998437604258,1.5623957423545125e-07,1,1,1
93259,20023,9774,0.9999999611088626,3.88911373910011e-08,1,1,1
93260,20057,4719,0.9999999238548523,7.614514768671223e-08,1,1,1
93261,20070,2523,0.9999997503299244,2.496700756407006e-07,1,1,1
93262,20023,9163,0.9999999611088626,3.88911373910011e-08,1,1,1
93263,20002,6403,0.9999997081060866,2.9189391335962595e-07,1,1,1
93264,20002,1946,0.9999997081060866,2.9189391335962595e-07,1,1,1
93265,20057,6068,0.9999999238548523,7.614514768671223e-08,1,1,1
93266,20047,5410,0.9999998975354824,1.0246451760561402e-07,1,1,1
93267,20047,4338,0.9999998975354824,1.0246451760561402e-07,1,1,1
93268,20001,2530,0.9999998437604258,1.5623957423545125e-07,1,1,1
93269,20047,7294,0.9999998975354824,1.0246451760561402e-07,1,1,1
93270,20070,2258,0.9999997503299244,2.496700756407006e-07,1,1,1
93271,20057,8332,0.9999999238548523,7.614514768671223e-08,1,1,1
93272,20045,7154,0.9999996692408369,3.3075916295756705e-07,1,1,1
93273,20068,1837,0.999999903743516,9.625648396183842e-08,1,1,1
93274,20047,9198,0.9999998975354824,1.0246451760561402e-07,1,1,1
93275,20045,703,0.9999996692408369,3.3075916295756705e-07,1,1,1
93276,20057,10296,0.9999999238548523,7.614514768671223e-08,1,1,1
93277,20002,4743,0.9999997081060866,2.9189391335962595e-07,1,1,1
93278,20012,8818,0.9999999109772938,8.902270621276924e-08,1,1,1
93279,20034,2459,0.9999999468421249,5.315787506612373e-08,1,1,1
93280,20023,117,0.9999999611088626,3.88911373910011e-08,1,1,1
93281,20045,4308,0.9999996692408369,3.3075916295756705e-07,1,1,1
93282,20068,1706,0.999999903743516,9.625648396183842e-08,1,1,1
93283,20045,4563,0.9999996692408369,3.3075916295756705e-07,1,1,1
93284,20045,7750,0.9999996692408369,3.3075916295756705e-07,1,1,1
93285,20002,1036,0.9999997081060866,2.9189391335962595e-07,1,1,1
93286,20070,8463,0.9999997503299244,2.496700756407006e-07,1,1,1
93287,20001,4922,0.9999998437604258,1.5623957423545125e-07,1,1,1
93288,20057,4065,0.9999999238548523,7.614514768671223e-08,1,1,1
93289,20070,10762,0.9999997503299244,2.496700756407006e-07,1,1,1
93290,20045,1229,0.9999996692408369,3.3075916295756705e-07,1,1,1
93291,20057,4707,0.9999999238548523,7.614514768671223e-08,1,1,1
93292,20002,6847,0.9999997081060866,2.9189391335962595e-07,1,1,1
93293,20002,4683,0.9999997081060866,2.9189391335962595e-07,1,1,1
93294,20047,6675,0.9999998975354824,1.0246451760561402e-07,1,1,1
93295,20068,4406,0.999999903743516,9.625648396183842e-08,1,1,1
93296,20070,218,0.9999997503299244,2.496700756407006e-07,1,1,1
93297,20057,7936,0.9999999238548523,7.614514768671223e-08,1,1,1
93298,20070,3475,0.9999997503299244,2.496700756407006e-07,1,1,1
93299,20057,4182,0.9999999238548523,7.614514768671223e-08,1,1,1
93300,20047,5229,0.9999998975354824,1.0246451760561402e-07,1,1,1
93301,20068,4723,0.999999903743516,9.625648396183842e-08,1,1,1
93302,20002,8821,0.9999997081060866,2.9189391335962595e-07,1,1,1
93303,20057,8136,0.9999999238548523,7.614514768671223e-08,1,1,1
93304,20012,2261,0.9999999109772938,8.902270621276924e-08,1,1,1
93305,20057,1533,0.9999999238548523,7.614514768671223e-08,1,1,1
93306,20068,2478,0.999999903743516,9.625648396183842e-08,1,1,1
93307,20023,10462,0.9999999611088626,3.88911373910011e-08,1,1,1
93308,20001,9842,0.9999998437604258,1.5623957423545125e-07,1,1,1
93309,20012,1234,0.9999999109772938,8.902270621276924e-08,1,1,1
93310,20047,5363,0.9999998975354824,1.0246451760561402e-07,1,1,1
93311,20023,9358,0.9999999611088626,3.88911373910011e-08,1,1,1
93312,20045,6521,0.9999996692408369,3.3075916295756705e-07,1,1,1
93313,20012,9104,0.9999999109772938,8.902270621276924e-08,1,1,1
93314,20023,10127,0.9999999611088626,3.88911373910011e-08,1,1,1
93315,20068,1589,0.999999903743516,9.625648396183842e-08,1,1,1
93316,20034,8565,0.9999999468421249,5.315787506612373e-08,1,1,1
93317,20047,7747,0.9999998975354824,1.0246451760561402e-07,1,1,1
93318,20023,5143,0.9999999611088626,3.88911373910011e-08,1,1,1
93319,20047,6067,0.9999998975354824,1.0246451760561402e-07,1,1,1
93320,20045,1639,0.9999996692408369,3.3075916295756705e-07,1,1,1
93321,20023,5171,0.9999999611088626,3.88911373910011e-08,1,1,1
93322,20047,5028,0.9999998975354824,1.0246451760561402e-07,1,1,1
93323,20023,8125,0.9999999611088626,3.88911373910011e-08,1,1,1
93324,20001,1783,0.9999998437604258,1.5623957423545125e-07,1,1,1
93325,20023,8836,0.9999999611088626,3.88911373910011e-08,1,1,1
93326,20002,5155,0.9999997081060866,2.9189391335962595e-07,1,1,1
93327,20002,4109,0.9999997081060866,2.9189391335962595e-07,1,1,1
93328,20023,2686,0.9999999611088626,3.88911373910011e-08,1,1,1
93329,20023,7602,0.9999999611088626,3.88911373910011e-08,1,1,1
93330,20034,8335,0.9999999468421249,5.315787506612373e-08,1,1,1
93331,20047,2944,0.9999998975354824,1.0246451760561402e-07,1,1,1
93332,20047,10086,0.9999998975354824,1.0246451760561402e-07,1,1,1
93333,20070,6382,0.9999997503299244,2.496700756407006e-07,1,1,1
93334,20045,1186,0.9999996692408369,3.3075916295756705e-07,1,1,1
93335,20070,10277,0.9999997503299244,2.496700756407006e-07,1,1,1
93336,20001,757,0.9999998437604258,1.5623957423545125e-07,1,1,1
93337,20002,4282,0.9999997081060866,2.9189391335962595e-07,1,1,1
93338,20012,2332,0.9999999109772938,8.902270621276924e-08,1,1,1
93339,20012,5186,0.9999999109772938,8.902270621276924e-08,1,1,1
93340,20012,10327,0.9999999109772938,8.902270621276924e-08,1,1,1
93341,20034,9655,0.9999999468421249,5.315787506612373e-08,1,1,1
93342,20047,3884,0.9999998975354824,1.0246451760561402e-07,1,1,1
93343,20023,8522,0.9999999611088626,3.88911373910011e-08,1,1,1
93344,20047,720,0.9999998975354824,1.0246451760561402e-07,1,1,1
93345,20034,10404,0.9999999468421249,5.315787506612373e-08,1,1,1
93346,20002,5977,0.9999997081060866,2.9189391335962595e-07,1,1,1
93347,20047,7311,0.9999998975354824,1.0246451760561402e-07,1,1,1
93348,20034,6619,0.9999999468421249,5.315787506612373e-08,1,1,1
93349,20002,5227,0.9999997081060866,2.9189391335962595e-07,1,1,1
93350,20045,6534,0.9999996692408369,3.3075916295756705e-07,1,1,1
93351,20001,4828,0.9999998437604258,1.5623957423545125e-07,1,1,1
93352,20045,6991,0.9999996692408369,3.3075916295756705e-07,1,1,1
93353,20045,7413,0.9999996692408369,3.3075916295756705e-07,1,1,1
93354,20023,3337,0.9999999611088626,3.88911373910011e-08,1,1,1
93355,20070,7605,0.9999997503299244,2.496700756407006e-07,1,1,1
93356,20057,8353,0.9999999238548523,7.614514768671223e-08,1,1,1
93357,20070,1809,0.9999997503299244,2.496700756407006e-07,1,1,1
93358,20045,7024,0.9999996692408369,3.3075916295756705e-07,1,1,1
93359,20045,620,0.9999996692408369,3.3075916295756705e-07,1,1,1
93360,20002,6780,0.9999997081060866,2.9189391335962595e-07,1,1,1
93361,20034,453,0.9999999468421249,5.315787506612373e-08,1,1,1
93362,20001,8710,0.9999998437604258,1.5623957423545125e-07,1,1,1
93363,20012,8503,0.9999999109772938,8.902270621276924e-08,1,1,1
93364,20002,3097,0.9999997081060866,2.9189391335962595e-07,1,1,1
93365,20068,293,0.999999903743516,9.625648396183842e-08,1,1,1
93366,20057,4359,0.9999999238548523,7.614514768671223e-08,1,1,1
93367,20012,6653,0.9999999109772938,8.902270621276924e-08,1,1,1
93368,20034,10671,0.9999999468421249,5.315787506612373e-08,1,1,1
93369,20023,425,0.9999999611088626,3.88911373910011e-08,1,1,1
93370,20068,9154,0.999999903743516,9.625648396183842e-08,1,1,1
93371,20002,11116,0.9999997081060866,2.9189391335962595e-07,1,1,1
93372,20057,6046,0.9999999238548523,7.614514768671223e-08,1,1,1
93373,20045,7791,0.9999996692408369,3.3075916295756705e-07,1,1,1
93374,20068,9248,0.999999903743516,9.625648396183842e-08,1,1,1
93375,20001,1279,0.9999998437604258,1.5623957423545125e-07,1,1,1
93376,20057,5535,0.9999999238548523,7.614514768671223e-08,1,1,1
93377,20070,8210,0.9999997503299244,2.496700756407006e-07,1,1,1
93378,20045,8716,0.9999996692408369,3.3075916295756705e-07,1,1,1
93379,20047,9199,0.9999998975354824,1.0246451760561402e-07,1,1,1
93380,20001,5529,0.9999998437604258,1.5623957423545125e-07,1,1,1
93381,20057,8226,0.9999999238548523,7.614514768671223e-08,1,1,1
93382,20034,6208,0.9999999468421249,5.315787506612373e-08,1,1,1
93383,20034,7695,0.9999999468421249,5.315787506612373e-08,1,1,1
93384,20012,4653,0.9999999109772938,8.902270621276924e-08,1,1,1
93385,20068,4305,0.999999903743516,9.625648396183842e-08,1,1,1
93386,20001,1737,0.9999998437604258,1.5623957423545125e-07,1,1,1
93387,20070,2072,0.9999997503299244,2.496700756407006e-07,1,1,1
93388,20023,26,0.9999999611088626,3.88911373910011e-08,1,1,1
93389,20045,6501,0.9999996692408369,3.3075916295756705e-07,1,1,1
93390,20034,2839,0.9999999468421249,5.315787506612373e-08,1,1,1
93391,20001,5059,0.9999998437604258,1.5623957423545125e-07,1,1,1
93392,20001,87,0.9999998437604258,1.5623957423545125e-07,1,1,1
93393,20047,3542,0.9999998975354824,1.0246451760561402e-07,1,1,1
93394,20068,2600,0.999999903743516,9.625648396183842e-08,1,1,1
93395,20070,3875,0.9999997503299244,2.496700756407006e-07,1,1,1
93396,20034,10773,0.9999999468421249,5.315787506612373e-08,1,1,1
93397,20001,1410,0.9999998437604258,1.5623957423545125e-07,1,1,1
93398,20023,5767,0.9999999611088626,3.88911373910011e-08,1,1,1
93399,20057,4846,0.9999999238548523,7.614514768671223e-08,1,1,1
93400,20057,115,0.9999999238548523,7.614514768671223e-08,1,1,1
93401,20023,3499,0.9999999611088626,3.88911373910011e-08,1,1,1
93402,20002,7344,0.9999997081060866,2.9189391335962595e-07,1,1,1
93403,20012,8842,0.9999999109772938,8.902270621276924e-08,1,1,1
93404,20012,2529,0.9999999109772938,8.902270621276924e-08,1,1,1
93405,20057,5178,0.9999999238548523,7.614514768671223e-08,1,1,1
93406,20070,10156,0.9999997503299244,2.496700756407006e-07,1,1,1
93407,20057,5687,0.9999999238548523,7.614514768671223e-08,1,1,1
93408,20045,5647,0.9999996692408369,3.3075916295756705e-07,1,1,1
93409,20068,5103,0.999999903743516,9.625648396183842e-08,1,1,1
93410,20023,7909,0.9999999611088626,3.88911373910011e-08,1,1,1
93411,20068,9704,0.999999903743516,9.625648396183842e-08,1,1,1
93412,20068,6096,0.999999903743516,9.625648396183842e-08,1,1,1
93413,20012,10710,0.9999999109772938,8.902270621276924e-08,1,1,1
93414,20045,2338,0.9999996692408369,3.3075916295756705e-07,1,1,1
93415,20070,4200,0.9999997503299244,2.496700756407006e-07,1,1,1
93416,20002,2384,0.9999997081060866,2.9189391335962595e-07,1,1,1
93417,20045,529,0.9999996692408369,3.3075916295756705e-07,1,1,1
93418,20057,10428,0.9999999238548523,7.614514768671223e-08,1,1,1
93419,20045,1175,0.9999996692408369,3.3075916295756705e-07,1,1,1
93420,20012,51,0.9999999109772938,8.902270621276924e-08,1,1,1
93421,20034,2825,0.9999999468421249,5.315787506612373e-08,1,1,1
93422,20045,6272,0.9999996692408369,3.3075916295756705e-07,1,1,1
93423,20002,6547,0.9999997081060866,2.9189391335962595e-07,1,1,1
93424,20045,8922,0.9999996692408369,3.3075916295756705e-07,1,1,1
93425,20047,5265,0.9999998975354824,1.0246451760561402e-07,1,1,1
93426,20045,5030,0.9999996692408369,3.3075916295756705e-07,1,1,1
93427,20002,2671,0.9999997081060866,2.9189391335962595e-07,1,1,1
93428,20012,8196,0.9999999109772938,8.902270621276924e-08,1,1,1
93429,20001,2525,0.9999998437604258,1.5623957423545125e-07,1,1,1
93430,20034,2890,0.9999999468421249,5.315787506612373e-08,1,1,1
93431,20012,753,0.9999999109772938,8.902270621276924e-08,1,1,1
93432,20002,10593,0.9999997081060866,2.9189391335962595e-07,1,1,1
93433,20068,10638,0.999999903743516,9.625648396183842e-08,1,1,1
93434,20023,9328,0.9999999611088626,3.88911373910011e-08,1,1,1
